,NPS,End_event_no,Particle_type,Start_x,Start_y,Start_z,End_x,End_y,End_z,Start_E,End_E,Start_T,End_T,Detector_no,Delta_ray_flag
5363,9506533.0,1.0,3.0,-4.8217,14.52,5.7976,-5.5361,12.199,4.1805,0.065485,0.054953,0.053006,0.074839,17.0,0.0
5364,9506533.0,3.0,3.0,-5.5362,12.199,4.1796,-4.384,12.058,3.7325,0.034616,0.024305,0.074849,0.09497,17.0,0.0
5365,9506533.0,5.0,3.0,-5.3511,12.485,3.8357,-5.351,12.481,3.829,0.0020089,0.00098708,0.079514,0.079869,17.0,1.0
5366,9506533.0,7.0,3.0,-5.2927,12.937,4.9255,-5.2988,12.937,4.9272,0.0013892,0.00086559,0.066716,0.067037,17.0,1.0
5367,9513245.0,1.0,3.0,1.1442,-13.549,-0.27029,-0.84954,-13.156,-0.39552,0.36838,0.36632,0.030384,0.038729,9.0,0.0
5368,9513245.0,3.0,3.0,0.82299,-13.486,-0.29047,0.8153,-13.483,-0.27756,0.001798,0.00099722,0.031728,0.032428,9.0,1.0
5369,9515331.0,1.0,3.0,3.6622,-12.733,-10.515,6.0432,-12.899,-13.317,0.21396,0.21022,0.051996,0.069306,8.0,0.0
5370,9526630.0,1.0,3.0,-4.6185,-11.996,15.658,-4.5745,-14.495,14.044,0.85165,0.84799,0.03086,0.041565,10.0,0.0
5371,9526630.0,3.0,3.0,-4.6069,-12.659,15.23,-4.5426,-12.639,15.256,0.0041587,0.00099503,0.033697,0.036216,10.0,1.0
5372,9526630.0,5.0,3.0,-4.618,-11.996,15.657,-3.5822,-13.523,13.678,0.092167,0.07871,0.030868,0.047963,10.0,0.0
5373,9526630.0,7.0,3.0,-3.5823,-13.523,13.677,-3.65,-13.738,13.213,0.068493,0.067225,0.04797,0.051618,10.0,0.0
5374,9526630.0,9.0,3.0,-3.8096,-13.188,14.099,-3.8209,-13.168,14.071,0.0027834,0.00090955,0.044247,0.045606,10.0,1.0
5375,9528185.0,1.0,3.0,-4.2861,12.195,-1.3692,-5.9988,13.729,2.1821,0.26258,0.25911,0.0386,0.057395,17.0,0.0
5376,9531080.0,1.0,3.0,9.2805,-9.5499,-1.4173,7.8133,-11.026,-2.484,0.15012,0.14634,0.037551,0.049845,7.0,0.0
5377,9531080.0,3.0,3.0,8.5065,-10.329,-1.98,8.508,-10.33,-1.9797,0.0012087,0.00099526,0.044037,0.044156,7.0,1.0
5378,9533678.0,1.0,3.0,12.616,2.4745,-15.977,13.675,2.5773,-16.5,0.17742,0.17584,0.033086,0.038986,4.0,0.0
5379,9533678.0,3.0,3.0,13.387,2.5494,-16.358,13.39,2.5489,-16.355,0.0012518,0.00097121,0.037385,0.037611,4.0,1.0
5380,9535877.0,1.0,3.0,-11.589,-6.2771,7.3522,-11.076,-6.4809,7.7669,0.12737,0.12662,0.037024,0.04087,12.0,0.0
5381,9535877.0,3.0,3.0,-11.075,-6.4831,7.7696,-11.682,-8.2047,8.8656,0.099376,0.09303,0.040893,0.05395,12.0,0.0
5382,9535877.0,5.0,3.0,-11.434,-7.3988,8.3701,-11.429,-7.401,8.3678,0.0014011,0.00092248,0.047923,0.0482,12.0,1.0
5383,9535877.0,7.0,3.0,-12.516,-5.8171,6.7879,-13.471,-6.8903,5.8181,0.2424,0.24036,0.033976,0.041845,12.0,0.0
5384,9535877.0,9.0,3.0,-13.472,-6.895,5.8147,-12.798,-8.176,5.1793,0.20438,0.20211,0.041874,0.049407,12.0,0.0
5385,9535877.0,11.0,3.0,-12.794,-8.1781,5.1745,-11.148,-7.7447,4.7368,0.15354,0.15011,0.049444,0.058616,12.0,0.0
5386,9535877.0,13.0,3.0,-13.153,-6.5336,6.1404,-13.189,-6.4594,6.093,0.0041409,0.00077051,0.03923,0.042594,12.0,1.0
5387,9536530.0,1.0,3.0,-0.98405,14.598,-16.5,-1.1599,14.617,-16.459,0.27793,0.27777,0.045098,0.045893,0.0,0.0
5388,9536530.0,3.0,3.0,-1.1633,14.609,-16.445,-0.73446,14.472,-16.5,0.14153,0.14097,0.046028,0.048462,0.0,0.0
5389,9536530.0,5.0,3.0,-0.73251,14.47,-16.5,0.28461,12.862,-15.714,0.12652,0.12083,0.048476,0.05996,0.0,0.0
5390,9536530.0,7.0,3.0,0.28768,12.863,-15.713,-0.017203,14.271,-16.5,0.069056,0.065043,0.059992,0.071729,0.0,0.0
5391,9540455.0,1.0,3.0,0.1307,15.363,15.46,1.1436,14.652,13.681,0.28589,0.2836,0.038315,0.047733,0.0,0.0
5392,9540455.0,3.0,3.0,1.1469,14.645,13.667,0.086134,12.833,11.065,0.19803,0.19285,0.04781,0.0639,0.0,0.0
5393,9540455.0,5.0,3.0,0.080727,12.833,11.056,-0.10524,15.366,11.15,0.049663,0.035882,0.063973,0.085817,0.0,0.0
5394,9540455.0,7.0,3.0,-0.10564,15.366,11.149,-0.14597,14.831,10.869,0.013247,0.00091833,0.085827,0.098146,0.0,0.0
5395,9540455.0,9.0,3.0,-0.16433,14.861,10.897,-0.16568,14.871,10.894,0.0017665,0.00099873,0.096437,0.097002,0.0,1.0
5396,9547231.0,1.0,3.0,-7.8964,10.3,3.4157,-8.3275,11.836,3.9393,0.67976,0.6769,0.036661,0.042864,16.0,0.0
5397,9548391.0,1.0,3.0,-4.3087,-12.088,-14.356,-5.5943,-14.258,-12.578,1.0786,1.0756,0.037763,0.048633,10.0,0.0
5398,9549352.0,1.0,3.0,12.652,2.7505,-7.2531,14.848,1.6192,-8.2442,0.30405,0.30077,0.026548,0.037943,4.0,0.0
5399,9558872.0,1.0,3.0,4.008,-12.275,1.9873,5.0608,-14.497,1.5825,0.36999,0.36664,0.046068,0.056272,8.0,0.0
5400,9558872.0,3.0,3.0,4.9759,-14.318,1.6151,4.9681,-14.282,1.4773,0.0065914,0.00096273,0.055449,0.059714,8.0,1.0
5401,9560420.0,1.0,3.0,12.508,-6.6037,-16.5,13.252,-6.3228,-15.114,0.14521,0.14255,0.054013,0.062509,6.0,0.0
5402,9561490.0,1.0,3.0,8.0988,9.975,3.2886,8.5151,11.947,6.0237,0.44176,0.43879,0.031503,0.04493,2.0,0.0
5403,9562686.0,1.0,3.0,-12.626,-2.6094,9.5265,-14.491,-3.5648,8.2706,1.4715,1.4701,0.037371,0.045805,13.0,0.0
5404,9564021.0,1.0,3.0,-12.043,5.7911,-15.348,-13.411,7.4659,-15.043,0.5634,0.561,0.039204,0.047485,15.0,0.0
5405,9564021.0,3.0,3.0,-13.402,7.4912,-15.08,-10.977,7.3512,-15.37,0.077166,0.067564,0.047811,0.064613,15.0,0.0
5406,9564021.0,5.0,3.0,-12.586,7.482,-15.219,-12.588,7.4776,-15.218,0.0016115,0.00085407,0.053385,0.053623,15.0,1.0
5407,9567117.0,1.0,3.0,12.901,3.2498,-0.43111,15.136,2.67,-0.91259,0.22765,0.22128,0.035651,0.04655,4.0,0.0
5408,9568501.0,1.0,3.0,1.0345,13.363,-12.265,1.1925,14.537,-11.613,0.086374,0.083249,0.032713,0.041426,0.0,0.0
5409,9568501.0,3.0,3.0,1.1922,14.538,-11.613,-0.082339,12.833,-7.4813,0.067496,0.049597,0.041436,0.078345,0.0,0.0
5410,9570702.0,1.0,3.0,-7.9924,10.119,6.8518,-10.07,11.575,5.6736,0.27419,0.27123,0.029865,0.042157,16.0,0.0
5411,9572351.0,1.0,3.0,-11.138,6.5058,-16.5,-11.373,8.0043,-11.737,0.047502,0.018183,0.040017,0.092649,15.0,0.0
5412,9572351.0,3.0,3.0,-11.405,7.9081,-11.813,-11.42,7.9209,-11.822,0.0023758,0.00099886,0.091049,0.09216,15.0,1.0
5413,9572351.0,5.0,3.0,-11.379,7.2741,-12.195,-11.353,7.276,-12.158,0.0030707,0.0009931,0.082424,0.084118,15.0,1.0
5414,9572351.0,7.0,3.0,-11.375,7.2727,-12.187,-11.375,7.2727,-12.187,0.0010034,0.0009707,0.082694,0.082694,15.0,1.0
5415,9572351.0,9.0,3.0,-11.44,6.8647,-12.494,-11.466,6.8957,-12.506,0.0033698,0.00098367,0.077141,0.078879,15.0,1.0
5416,9572351.0,11.0,3.0,-11.441,6.4909,-14.156,-11.433,6.4673,-14.165,0.0026062,0.00098355,0.061005,0.062348,15.0,1.0
5417,9575951.0,1.0,3.0,3.6565,-12.746,9.792,4.5476,-14.49,10.237,0.35816,0.35609,0.034199,0.042478,8.0,0.0
5418,9591375.0,1.0,3.0,-7.9855,-10.129,1.6811,-10.307,-10.546,1.1387,1.1134,1.1116,0.030036,0.038542,11.0,0.0
5419,9591407.0,1.0,3.0,-3.5713,-13.032,4.508,-5.2989,-12.072,3.1281,0.24311,0.23966,0.038149,0.049082,10.0,0.0
5420,9591407.0,3.0,3.0,-5.309,-12.077,3.1354,-6.0028,-13.719,5.2793,0.094271,0.08725,0.049213,0.066761,10.0,0.0
5421,9591407.0,5.0,3.0,-4.5144,-12.508,3.7547,-4.5157,-12.508,3.7559,0.0011335,0.0009254,0.044117,0.044206,10.0,1.0
5422,9593988.0,1.0,3.0,-4.0848,12.216,-4.9109,-5.8732,13.963,-4.4186,0.76405,0.76263,0.029207,0.038485,17.0,0.0
5423,9599068.0,1.0,3.0,11.119,-6.4023,-4.3809,12.875,-5.9672,-3.6499,0.50998,0.50436,0.029533,0.037051,6.0,0.0
5424,9611566.0,1.0,3.0,12.8,1.7891,6.1655,15.125,2.1686,5.3686,0.65914,0.65696,0.030434,0.039653,4.0,0.0
5425,9611566.0,3.0,3.0,13.795,1.1817,7.1185,14.869,1.6447,6.7133,0.6651,0.66406,0.033287,0.037872,4.0,0.0
5426,9625045.0,1.0,3.0,-1.2531,-13.893,-4.8581,0.87211,-15.023,-7.5733,0.38593,0.3823,0.055662,0.070389,9.0,0.0
5427,9625045.0,3.0,3.0,-1.2415,-13.833,-4.936,-0.94349,-13.25,-5.0736,0.28898,0.28834,0.055745,0.058645,9.0,0.0
5428,9628461.0,1.0,3.0,11.027,7.5104,11.794,12.638,8.2462,11.101,0.39791,0.39604,0.029632,0.0373,3.0,0.0
5429,9630093.0,1.0,3.0,-12.611,5.8446,-13.442,-12.764,8.1933,-12.201,0.52313,0.51973,0.037185,0.047393,15.0,0.0
5430,9639999.0,1.0,3.0,-5.0346,-11.998,11.388,-3.7334,-12.596,11.907,0.1183,0.11605,0.038692,0.0474,10.0,0.0
5431,9645877.0,1.0,3.0,-1.2563,13.914,5.3273,1.023,14.853,4.7687,0.44644,0.44432,0.050123,0.060092,0.0,0.0
5432,9645877.0,3.0,3.0,3.6602,12.738,6.2462,5.579,14.27,6.753,0.76788,0.76109,0.052619,0.061741,1.0,0.0
5433,9645877.0,5.0,3.0,5.5693,14.277,6.8094,5.5418,12.203,9.2152,0.49226,0.48909,0.061993,0.074305,1.0,0.0
5434,9645877.0,7.0,3.0,5.543,12.296,9.1069,5.627,12.346,9.4034,0.0099789,0.00084883,0.073751,0.081597,1.0,1.0
5435,9655874.0,1.0,3.0,6.088,-13.143,14.384,3.8222,-12.467,15.494,0.12787,0.12337,0.037885,0.052422,8.0,0.0
5436,9655874.0,3.0,3.0,3.9174,-12.512,15.436,3.9162,-12.514,15.435,0.0013775,0.00089094,0.051742,0.051856,8.0,1.0
5437,9657052.0,1.0,3.0,5.236,12.049,-11.699,6.0836,13.4,-10.324,0.66081,0.65845,0.035151,0.042958,1.0,0.0
5438,9657990.0,1.0,3.0,3.923,12.353,0.15086,5.6843,12.317,-0.29575,0.32521,0.32291,0.049968,0.057626,1.0,0.0
5439,9657990.0,3.0,3.0,5.1812,12.327,-0.1682,5.1771,12.247,-0.1872,0.0046892,0.00098849,0.055439,0.058183,1.0,1.0
5440,9660849.0,1.0,3.0,-13.759,1.1847,-0.35317,-15.155,2.4777,-0.16704,0.30739,0.3047,0.031112,0.039276,14.0,0.0
5441,9660901.0,1.0,3.0,-10.951,-6.8926,3.5278,-12.879,-8.13,4.1657,0.25207,0.24771,0.030665,0.041347,12.0,0.0
5442,9660901.0,3.0,3.0,-12.891,-8.1228,4.1672,-11.73,-5.8746,2.9662,0.15467,0.15008,0.041437,0.056014,12.0,0.0
5443,9662576.0,1.0,3.0,-0.0082095,14.277,16.5,0.8855,15.01,15.437,0.1038,0.099454,0.048769,0.058192,0.0,0.0
5444,9663377.0,1.0,3.0,12.53,-8.2794,-7.4774,13.173,-6.2207,-6.6106,0.36445,0.36249,0.045022,0.054571,6.0,0.0
5445,9663377.0,3.0,3.0,12.905,-7.0774,-6.9713,12.9,-7.076,-6.9799,0.0019552,0.00083488,0.050598,0.051091,6.0,1.0
5446,9670037.0,1.0,3.0,-5.9424,-12.651,-5.0955,-4.625,-14.504,-7.4636,0.76794,0.76549,0.046791,0.058737,10.0,0.0
5447,9670037.0,3.0,3.0,-4.6011,-14.5,-7.4898,-5.5557,-12.213,-5.8426,0.44612,0.44344,0.059041,0.070782,10.0,0.0
5448,9672846.0,1.0,3.0,-10.946,-7.1587,0.84295,-13.045,-8.0077,2.0086,0.44287,0.44076,0.034667,0.044729,12.0,0.0
5449,9673043.0,1.0,3.0,1.23,-14.416,-14.393,-1.1802,-14.569,-16.392,0.04691,0.026996,0.053685,0.083606,9.0,0.0
5450,9673043.0,3.0,3.0,-1.1803,-14.569,-16.392,-1.1615,-14.515,-16.5,0.016212,0.015511,0.083608,0.085274,9.0,0.0
5451,9673043.0,5.0,3.0,-1.163,-14.525,-16.482,-1.163,-14.525,-16.482,0.0010412,0.00094511,0.084997,0.084997,9.0,1.0
5452,9673043.0,7.0,3.0,0.56805,-14.858,-15.026,0.56797,-14.857,-15.027,0.0013713,0.00095973,0.062341,0.062379,9.0,1.0
5453,9675424.0,1.0,3.0,-11.164,7.7682,15.576,-11.512,7.8577,16.5,0.42458,0.41364,0.043699,0.047647,15.0,0.0
5454,9682880.0,1.0,3.0,-0.43721,-14.016,-16.5,-0.48693,-13.509,-14.813,0.024675,0.00095782,0.049348,0.076848,9.0,0.0
5455,9682880.0,3.0,3.0,-0.403,-13.732,-15.207,-0.40372,-13.733,-15.206,0.001087,0.000979,0.066938,0.066997,9.0,1.0
5456,9687116.0,1.0,3.0,-4.3237,12.082,-6.5494,-4.3094,14.411,-5.7491,0.22818,0.22555,0.027072,0.038444,17.0,0.0
5457,9689305.0,1.0,3.0,-13.652,-1.2002,-11.864,-15.036,-1.9091,-11.192,0.38502,0.38352,0.031646,0.038525,13.0,0.0
5458,9689305.0,3.0,3.0,-15.038,-1.9134,-11.203,-13.081,-1.466,-11.74,0.17289,0.16665,0.038669,0.049097,13.0,0.0
5459,9689729.0,1.0,3.0,-12.617,2.5095,2.7259,-15.058,2.9368,3.2996,0.70532,0.70338,0.031527,0.040876,14.0,0.0
5460,9689729.0,3.0,3.0,-15.071,2.9055,3.314,-12.68,2.0488,3.9124,0.40462,0.40243,0.041136,0.051623,14.0,0.0
5461,9689729.0,5.0,3.0,-13.789,2.4463,3.6348,-13.795,2.4379,3.687,0.0037251,0.00099962,0.046758,0.048934,14.0,1.0
5462,9695570.0,1.0,3.0,11.543,8.1302,-3.9488,12.435,8.3001,-2.7968,0.94595,0.94514,0.044594,0.049819,3.0,0.0
5463,9695570.0,3.0,3.0,10.954,7.2317,-7.7283,13.476,7.1641,-9.8237,0.78511,0.78186,0.034157,0.04606,3.0,0.0
5464,9698232.0,1.0,3.0,-12.631,-2.6415,2.6436,-15.041,-1.9202,3.1413,1.1071,1.104,0.045202,0.054218,13.0,0.0
5465,9698232.0,3.0,3.0,-15.072,-1.9946,3.1131,-13.678,-3.7012,-2.7819,0.7702,0.76452,0.054616,0.077508,13.0,0.0
5466,9698232.0,5.0,3.0,-13.676,-3.7009,-2.7967,-14.736,-1.5051,-8.8631,0.68537,0.66913,0.077568,0.10169,13.0,0.0
5467,9698232.0,7.0,3.0,-15.068,-1.9854,3.1232,-12.907,-3.2572,2.2355,0.33426,0.32965,0.054596,0.065738,13.0,0.0
5468,9698744.0,1.0,3.0,5.3697,12.104,-13.283,3.7834,13.98,-14.064,0.38672,0.3812,0.031675,0.042134,1.0,0.0
5469,9698744.0,3.0,3.0,5.838,14.012,-12.771,4.3069,12.089,-15.289,0.65502,0.652,0.038564,0.051623,1.0,0.0
5470,9698744.0,5.0,3.0,5.3056,13.344,-13.647,5.3107,13.345,-13.648,0.0014161,0.00090027,0.043105,0.043385,1.0,1.0
5471,9701780.0,1.0,3.0,4.5167,12.017,-3.7115,3.636,13.703,-5.8642,0.3034,0.29845,0.029172,0.041478,1.0,0.0
5472,9701780.0,3.0,3.0,3.6377,13.707,-5.8698,4.9064,14.517,-6.1353,0.26641,0.26535,0.041516,0.048281,1.0,0.0
5473,9701780.0,5.0,3.0,4.1514,12.716,-4.6043,4.1465,12.793,-4.6064,0.0055954,0.00083899,0.034276,0.038234,1.0,1.0
5474,9702240.0,1.0,3.0,-0.74158,13.069,-9.3674,-1.0112,14.868,-10.375,0.64781,0.64585,0.029846,0.037575,0.0,0.0
5475,9702584.0,1.0,3.0,-5.3734,14.33,16.5,-5.5159,14.314,16.323,0.071305,0.070767,0.061665,0.063252,17.0,0.0
5476,9706203.0,1.0,3.0,-9.8784,-9.8273,2.0729,-8.5471,-11.962,1.884,0.38954,0.38672,0.048423,0.058642,11.0,0.0
5477,9706203.0,3.0,3.0,-8.5457,-11.961,1.8638,-8.083,-11.609,1.1305,0.2185,0.21745,0.05874,0.063114,11.0,0.0
5478,9706203.0,5.0,3.0,-8.0824,-11.608,1.1266,-10.059,-10.013,-7.3343,0.19787,0.17944,0.063135,0.10601,11.0,0.0
5479,9706203.0,7.0,3.0,-10.058,-10.012,-7.3372,-8.2866,-9.7964,-7.4915,0.16005,0.14832,0.10603,0.11525,11.0,0.0
5480,9706203.0,9.0,3.0,-9.9239,-10.141,-6.6652,-9.9057,-10.121,-6.6868,0.0028405,0.00097164,0.10261,0.10403,11.0,1.0
5481,9706665.0,1.0,3.0,11.729,5.875,-6.7317,13.468,6.8703,-6.5521,1.7598,1.7568,0.049783,0.056671,3.0,0.0
5482,9706665.0,3.0,3.0,13.478,6.9609,-6.5193,12.619,8.2526,-6.4636,1.3765,1.3754,0.057072,0.06245,3.0,0.0
5483,9706665.0,5.0,3.0,11.774,5.8576,-6.7402,13.285,6.3717,-6.6149,1.3523,1.3508,0.049957,0.05551,3.0,0.0
5484,9706665.0,7.0,3.0,11.711,5.8828,-6.7358,13.31,6.4128,-7.046,1.3382,1.3361,0.049763,0.055708,3.0,0.0
5485,9708118.0,1.0,3.0,-1.256,-13.912,12.265,0.39613,-15.307,13.504,0.40242,0.40091,0.046295,0.056323,9.0,0.0
5486,9714534.0,1.0,3.0,7.8436,11.155,-4.549,9.6474,9.6735,-6.9949,0.21671,0.21157,0.044148,0.059989,2.0,0.0
5487,9714534.0,3.0,3.0,8.9078,10.281,-5.9921,8.9082,10.286,-5.9916,0.0013788,0.00088597,0.053494,0.053761,2.0,1.0
5488,9718862.0,1.0,3.0,-10.145,11.467,-1.3842,-9.5925,9.6467,-7.058,0.052038,0.024097,0.044055,0.10327,16.0,0.0
5489,9718862.0,3.0,3.0,-8.8143,10.194,-4.6409,-8.8163,10.197,-4.6418,0.0011923,0.00094529,0.07646,0.076622,16.0,1.0
5490,9718862.0,5.0,3.0,-9.0063,10.859,-3.3943,-9.0049,10.859,-3.3937,0.0010529,0.00092183,0.063732,0.063814,16.0,1.0
5491,9718862.0,7.0,3.0,-10.14,11.463,-1.394,-10.14,11.461,-1.3935,0.0010996,0.00099226,0.044149,0.044263,16.0,1.0
5492,9724395.0,1.0,3.0,-8.022,11.528,2.0384,-10.326,10.663,1.6997,0.39235,0.38985,0.043197,0.053245,16.0,0.0
5493,9727120.0,1.0,3.0,-4.3896,-12.056,11.402,-5.9927,-13.743,11.185,0.4543,0.45134,0.032401,0.041592,10.0,0.0
5494,9727401.0,1.0,3.0,8.2286,-9.844,12.816,9.082,-12.071,13.435,1.3828,1.3807,0.029125,0.037661,7.0,0.0
5495,9727401.0,3.0,3.0,8.8023,-11.341,13.232,8.8023,-11.341,13.232,0.0010644,0.00095876,0.034863,0.034863,7.0,1.0
5496,9727401.0,5.0,3.0,12.053,-8.3102,15.364,12.838,-8.1547,15.94,0.52756,0.52655,0.035173,0.038948,6.0,0.0
5497,9727401.0,7.0,3.0,12.874,-8.1335,15.993,12.667,-7.2031,16.5,0.17696,0.17568,0.039265,0.044643,6.0,0.0
5498,9727401.0,9.0,3.0,8.221,-9.8507,12.815,9.2957,-12.05,12.567,1.6964,1.695,0.029139,0.037574,7.0,0.0
5499,9727401.0,11.0,3.0,8.2294,-9.8433,12.821,8.6877,-12.014,13.426,1.2597,1.2579,0.029129,0.037142,7.0,0.0
5500,9727401.0,13.0,3.0,8.6371,-11.775,13.359,8.6343,-11.774,13.366,0.0014199,0.00097659,0.036257,0.03662,7.0,1.0
5501,9729573.0,1.0,3.0,14.843,-1.6132,-1.906,15.118,-2.7548,-2.3349,0.29484,0.29352,0.036314,0.041708,5.0,0.0
5502,9729573.0,3.0,3.0,15.118,-2.7564,-2.3358,13.749,-3.711,-2.5727,0.28323,0.28105,0.041716,0.049061,5.0,0.0
5503,9729573.0,5.0,3.0,13.743,-3.7104,-2.5787,15.153,-2.3706,-4.6772,0.20652,0.20323,0.049137,0.062733,5.0,0.0
5504,9729573.0,7.0,3.0,15.153,-2.3683,-4.6798,13.084,-1.4632,-6.8318,0.18089,0.17726,0.062753,0.078187,5.0,0.0
5505,9729573.0,9.0,3.0,13.166,-1.4019,-1.9711,14.563,-3.5231,-7.6601,0.084354,0.068474,0.0309,0.074254,5.0,0.0
5506,9729573.0,11.0,3.0,14.228,-3.1391,-6.3047,14.412,-2.9229,-6.442,0.011184,0.00098571,0.064144,0.07248,5.0,1.0
5507,9729573.0,13.0,3.0,14.083,-2.6879,-3.7561,13.882,-3.0449,-3.7839,0.011219,0.00098368,0.04657,0.057401,5.0,1.0
5508,9729573.0,15.0,3.0,13.845,-2.9309,-3.7943,13.845,-2.9309,-3.7943,0.0010672,0.00087709,0.053689,0.053689,5.0,1.0
5509,9729573.0,17.0,3.0,13.512,-1.8886,-2.6282,13.518,-1.8853,-2.6307,0.0015117,0.00098821,0.036671,0.037061,5.0,1.0
5510,9731876.0,1.0,3.0,9.6417,-9.6706,0.48712,9.7968,-11.838,0.016417,0.28843,0.28611,0.032575,0.042218,7.0,0.0
5511,9731876.0,3.0,3.0,9.6615,-9.9467,0.42715,9.6376,-9.9577,0.52812,0.0053034,0.00099443,0.033803,0.037533,7.0,1.0
5512,9739201.0,1.0,3.0,-11.526,5.9805,4.328,-12.644,8.2439,1.9558,0.98632,0.98353,0.038805,0.051098,15.0,0.0
5513,9739201.0,3.0,3.0,-12.111,7.1647,3.0868,-12.11,7.1665,3.088,0.0011976,0.00091123,0.045237,0.045357,15.0,1.0
5514,9739660.0,1.0,3.0,11.508,-5.9921,-14.769,13.239,-7.796,-14.726,1.1745,1.1726,0.0401,0.048851,6.0,0.0
5515,9739660.0,3.0,3.0,11.511,-5.9906,-14.801,12.255,-7.3187,-16.5,1.1451,1.1419,0.040116,0.048117,6.0,0.0
5516,9739660.0,5.0,3.0,11.236,-7.864,-14.397,13.199,-7.8486,-14.882,0.46895,0.46731,0.044695,0.052597,6.0,0.0
5517,9739660.0,7.0,3.0,13.209,-7.8349,-14.911,12.49,-5.8111,-16.117,0.32179,0.30896,0.05276,0.063166,6.0,0.0
5518,9739660.0,9.0,3.0,11.527,-5.9802,-14.779,11.739,-8.229,-12.936,0.66817,0.66488,0.040171,0.05096,6.0,0.0
5519,9739660.0,11.0,3.0,11.734,-8.1735,-12.982,11.741,-8.1767,-12.982,0.0015345,0.00096319,0.050693,0.051093,6.0,1.0
5520,9742660.0,1.0,3.0,-5.6929,-12.325,9.6349,-4.4235,-14.455,9.2212,0.1357,0.12964,0.043884,0.057568,10.0,0.0
5521,9745929.0,1.0,3.0,5.4289,12.134,0.020427,3.6713,13.786,-0.9522,0.24444,0.23923,0.0335,0.04528,1.0,0.0
5522,9755840.0,1.0,3.0,-9.257,12.056,11.657,-8.6309,9.6071,9.4322,0.15856,0.153,0.067143,0.08453,16.0,0.0
5523,9759530.0,1.0,3.0,13.442,-1.2584,9.021,14.718,-3.4081,9.1257,0.22575,0.22253,0.028269,0.039853,5.0,0.0
5524,9761302.0,1.0,3.0,-13.199,7.8486,5.363,-13.436,7.3851,5.8799,0.10957,0.1082,0.041167,0.04548,15.0,0.0
5525,9761302.0,3.0,3.0,-13.436,7.3848,5.8803,-12.49,5.8111,5.9359,0.10419,0.098868,0.045483,0.056507,15.0,0.0
5526,9768431.0,1.0,3.0,-0.28289,12.862,-11.648,0.10666,12.834,-12.028,0.29901,0.29854,0.046117,0.04846,0.0,0.0
5527,9773693.0,1.0,3.0,9.7178,-11.89,-12.183,10.326,-10.664,-11.697,0.2767,0.27486,0.041155,0.047519,7.0,0.0
5528,9773693.0,3.0,3.0,5.9147,-12.602,-12.205,4.5545,-14.491,-13.629,0.63936,0.63687,0.032203,0.042363,8.0,0.0
5529,9774980.0,1.0,3.0,12.458,5.8043,11.904,12.881,5.971,12.1,1.8056,1.8046,0.036699,0.038392,3.0,0.0
5530,9774980.0,3.0,3.0,12.265,5.7811,11.83,11.374,8.0051,15.797,0.23908,0.23387,0.036174,0.057294,3.0,0.0
5531,9774980.0,5.0,3.0,12.453,5.8032,11.903,13.065,6.1101,12.331,1.7957,1.7949,0.036677,0.03944,3.0,0.0
5532,9774980.0,7.0,3.0,13.087,6.1302,12.355,13.432,6.7005,12.915,1.6708,1.6703,0.039575,0.042562,3.0,0.0
5533,9774980.0,9.0,3.0,13.443,6.7421,12.948,13.438,7.379,13.839,1.5066,1.5061,0.042752,0.046527,3.0,0.0
5534,9774980.0,11.0,3.0,13.43,7.4057,13.861,12.946,8.0854,14.448,1.3753,1.3748,0.046652,0.050188,3.0,0.0
5535,9774980.0,13.0,3.0,13.431,7.4028,13.859,11.567,8.1446,15.074,0.068122,0.051254,0.046646,0.063565,3.0,0.0
5536,9774980.0,15.0,3.0,11.735,8.0835,14.95,11.672,8.1238,14.901,0.0047038,0.00098891,0.061959,0.064986,3.0,1.0
5537,9774980.0,17.0,3.0,13.443,6.7501,12.96,13.446,6.7549,12.956,0.0016133,0.0012987,0.042799,0.043098,3.0,1.0
5538,9774980.0,19.0,3.0,12.454,5.8034,11.903,11.547,8.1323,12.583,0.1093,0.10405,0.036682,0.051982,3.0,0.0
5539,9774980.0,21.0,3.0,12.453,5.8032,11.903,13.425,6.6756,12.646,1.0777,1.0003,0.036677,0.041969,3.0,0.0
5540,9778121.0,1.0,3.0,-5.8264,12.472,16.064,-3.9097,14.133,14.925,0.099634,0.093631,0.02997,0.047048,17.0,0.0
5541,9778121.0,3.0,3.0,-4.5455,13.502,15.391,-4.5499,13.51,15.393,0.0016008,0.00098505,0.040806,0.041217,17.0,1.0
5542,9782174.0,1.0,3.0,-5.2012,12.037,15.758,-5.8897,13.938,16.305,0.044958,0.038315,0.041634,0.059951,17.0,0.0
5543,9787167.0,1.0,3.0,7.9203,-11.355,10.356,8.9808,-9.5339,9.93,0.17369,0.17039,0.042413,0.053187,7.0,0.0
5544,9788040.0,1.0,3.0,11.205,-6.2754,14.667,12.065,-8.3116,13.285,0.4522,0.44838,0.035343,0.045603,6.0,0.0
5545,9791460.0,1.0,3.0,11.116,-6.4064,0.15143,12.413,-8.3039,-0.2681,0.88687,0.88398,0.038217,0.046589,6.0,0.0
5546,9791460.0,3.0,3.0,12.467,-8.294,-0.32153,13.419,-7.4409,0.098473,0.46868,0.30206,0.047023,0.052286,6.0,0.0
5547,9791460.0,5.0,3.0,13.422,-7.4335,0.10131,12.784,-5.9167,0.84179,0.26499,0.26311,0.052324,0.060321,6.0,0.0
