,NPS,End_event_no,Particle_type,Start_x,Start_y,Start_z,End_x,End_y,End_z,Start_E,End_E,Start_T,End_T,Detector_no,Delta_ray_flag
421,331287.0,7.0,3.0,-8.3719,-9.7359,1.6344,-8.9912,-9.5333,0.50116,0.097588,0.09506,0.051776,0.059805,11.0,0.0
422,331287.0,9.0,3.0,-8.9948,-9.533,0.50052,-10.17,-10.178,2.0621,0.063137,0.056339,0.059837,0.07517,11.0,0.0
423,333644.0,1.0,3.0,3.6024,-13.602,-4.9089,5.863,-13.978,-4.2888,0.77819,0.77493,0.039956,0.048582,8.0,0.0
424,333644.0,3.0,3.0,5.1596,-13.861,-4.4818,5.1326,-13.817,-4.4278,0.0042881,0.00097985,0.045898,0.048447,8.0,1.0
425,333644.0,5.0,3.0,3.6076,-13.62,-6.5628,5.8752,-12.539,-8.0543,0.25967,0.25383,0.038269,0.051286,8.0,0.0
426,334462.0,1.0,3.0,-1.2693,14.143,15.988,1.1738,14.585,15.912,0.33033,0.32796,0.036475,0.046904,0.0,0.0
427,335740.0,1.0,3.0,1.2303,14.415,15.485,-0.97928,14.909,13.988,0.063491,0.057467,0.0517,0.071913,0.0,0.0
428,335740.0,3.0,3.0,-0.9797,14.908,13.988,-0.44468,12.91,14.892,0.045343,0.037869,0.071923,0.09161,0.0,0.0
429,335740.0,5.0,3.0,-0.44504,12.911,14.892,-0.31447,13.251,14.568,0.011855,0.00096923,0.091623,0.1019,0.0,0.0
430,335740.0,7.0,3.0,0.91031,14.446,15.267,0.91031,14.446,15.267,0.0010339,0.00098948,0.054538,0.054538,0.0,1.0
431,336362.0,1.0,3.0,9.9804,-9.9227,-14.556,9.997,-11.662,-13.943,0.64298,0.6413,0.041219,0.048081,7.0,0.0
432,336362.0,3.0,3.0,9.9792,-11.681,-13.938,7.8231,-11.074,-14.705,0.44391,0.44211,0.048226,0.057574,7.0,0.0
433,336362.0,5.0,3.0,8.2287,-10.728,-16.5,8.3959,-11.882,-15.573,0.65662,0.65516,0.035677,0.041202,7.0,0.0
434,339418.0,1.0,3.0,-3.9746,12.304,-0.40177,-5.3676,14.397,-0.15267,0.28963,0.28694,0.037005,0.047951,17.0,0.0
435,339580.0,1.0,3.0,-10.955,-7.2358,-3.4723,-11.556,-8.138,-2.7663,0.050382,0.045994,0.034726,0.045296,12.0,0.0
436,339580.0,3.0,3.0,-11.556,-8.1381,-2.766,-11.404,-8.0304,1.4582,0.042546,0.0063793,0.045299,0.096747,12.0,0.0
437,340099.0,1.0,3.0,-13.167,-1.4015,-9.6793,-15.149,-2.3202,-10.22,1.1886,1.1867,0.032099,0.039972,13.0,0.0
438,340099.0,3.0,3.0,-14.209,-1.8847,-9.9636,-14.147,-2.3346,-10.122,0.012833,0.00097215,0.03624,0.046546,13.0,1.0
439,340099.0,5.0,3.0,-14.208,-1.8882,-9.9647,-14.213,-1.8922,-9.9676,0.0014651,0.00097512,0.036299,0.036625,13.0,1.0
440,341463.0,1.0,3.0,-13.009,2.1561,-16.5,-15.059,1.9633,-12.911,0.6666,0.66301,0.040094,0.055415,14.0,0.0
441,341788.0,1.0,3.0,1.0108,-14.102,16.5,-0.59373,-15.223,13.613,0.057298,0.044761,0.048397,0.076547,9.0,0.0
442,341788.0,3.0,3.0,-0.5938,-15.223,13.613,0.12863,-13.658,14.009,0.026754,0.00098227,0.076554,0.11011,9.0,0.0
443,341788.0,5.0,3.0,-0.68701,-14.791,13.799,-0.6977,-14.785,13.803,0.0018816,0.00097069,0.081862,0.08253,9.0,1.0
444,341788.0,7.0,3.0,0.38976,-14.308,15.8,0.39131,-14.307,15.798,0.0011618,0.00078341,0.055755,0.055867,9.0,1.0
445,343305.0,1.0,3.0,10.969,-7.3139,-9.1307,11.55,-8.1343,-9.2296,1.1418,1.1412,0.037315,0.040858,6.0,0.0
446,343305.0,3.0,3.0,10.963,-7.287,-9.0687,11.211,-7.8323,-9.0625,1.1655,1.1649,0.037165,0.039263,6.0,0.0
447,343305.0,5.0,3.0,8.4019,-9.717,-9.4115,9.9934,-11.666,-6.2263,0.49877,0.4953,0.037699,0.053397,7.0,0.0
448,343305.0,7.0,3.0,9.2752,-10.786,-7.6637,9.2738,-10.788,-7.6637,0.0012087,0.00099462,0.046313,0.046408,7.0,1.0
449,343305.0,9.0,3.0,8.3894,-9.7247,-9.4794,10.079,-11.564,-9.4315,0.13652,0.13171,0.038027,0.051593,7.0,0.0
450,343305.0,11.0,3.0,9.3179,-10.736,-9.4531,9.3179,-10.736,-9.4531,0.001007,0.00098504,0.045484,0.045484,7.0,1.0
451,345672.0,1.0,3.0,8.3387,-9.7582,-3.8996,9.186,-12.065,-0.28298,0.97427,0.97009,0.036744,0.052278,7.0,0.0
452,345672.0,3.0,3.0,8.3815,-9.7297,-4.0528,10.048,-11.604,-1.4732,0.55061,0.54694,0.036946,0.050636,7.0,0.0
453,345672.0,5.0,3.0,9.5544,-11.049,-2.2369,9.5878,-11.048,-2.2494,0.0026817,0.00096816,0.046583,0.047933,7.0,1.0
454,352932.0,1.0,3.0,1.2361,13.808,-8.1309,0.12323,12.836,-8.3276,0.065713,0.061068,0.031894,0.042725,0.0,0.0
455,352932.0,3.0,3.0,0.12272,12.836,-8.3278,-1.1126,14.712,-9.5459,0.038691,0.024909,0.04273,0.069329,0.0,0.0
456,354367.0,1.0,3.0,-12.5,5.8134,10.102,-12.97,8.0679,9.7167,0.55709,0.554,0.048877,0.057747,15.0,0.0
457,354581.0,1.0,3.0,9.416,9.5812,7.855,9.7877,11.844,6.8512,0.25959,0.25624,0.039139,0.050296,2.0,0.0
458,355444.0,1.0,3.0,-1.2216,-14.447,13.56,0.75628,-15.12,14.263,0.21574,0.21231,0.062135,0.072474,9.0,0.0
459,356019.0,1.0,3.0,-8.0966,-9.9775,-7.0613,-9.6373,-11.934,-6.783,0.1654,0.1611,0.046133,0.058891,11.0,0.0
460,356019.0,3.0,3.0,-9.3494,-11.568,-6.835,-9.3452,-11.558,-6.846,0.0018849,0.00088666,0.056507,0.057368,11.0,1.0
461,356019.0,5.0,3.0,-8.1006,-9.9728,-7.0477,-8.2642,-11.788,-6.8462,0.044701,0.03516,0.045989,0.063017,11.0,0.0
462,356019.0,7.0,3.0,-8.56,-9.6352,-6.0395,-10.132,-11.487,-4.4156,0.9575,0.95525,0.047126,0.057523,11.0,0.0
463,357909.0,1.0,3.0,-4.5843,12.002,3.0144,-3.784,13.981,3.9016,0.28952,0.2847,0.032709,0.042725,17.0,0.0
464,358877.0,1.0,3.0,-13.284,-1.3301,3.3142,-13.165,-3.4938,2.8663,0.63217,0.63044,0.042083,0.050334,13.0,0.0
465,359763.0,1.0,3.0,7.796,-10.883,-6.4467,8.005,-11.503,-6.1828,0.68049,0.67989,0.045781,0.048386,7.0,0.0
466,359763.0,3.0,3.0,8.0054,-11.504,-6.1823,8.8685,-12.056,-4.966,0.030247,0.018492,0.048392,0.066129,7.0,0.0
467,359763.0,5.0,3.0,7.7949,-10.866,-6.4733,8.9344,-12.065,-4.7697,1.0104,1.0085,0.045696,0.054105,7.0,0.0
468,359763.0,7.0,3.0,8.962,-12.067,-4.7286,10.287,-11.14,-3.3087,0.32399,0.3219,0.054298,0.063375,7.0,0.0
469,363861.0,1.0,3.0,11.392,6.0791,14.027,13.428,6.6885,14.357,0.082365,0.072858,0.033601,0.047973,3.0,0.0
470,363861.0,3.0,3.0,12.092,6.3283,14.127,12.094,6.3262,14.139,0.0017026,0.00099805,0.03852,0.039068,3.0,1.0
471,364698.0,1.0,3.0,4.4333,14.459,-6.2994,3.5833,13.528,-6.3239,0.068329,0.064055,0.039403,0.04842,1.0,0.0
472,364781.0,1.0,3.0,-0.98711,13.301,-2.2919,0.11019,15.365,-2.5177,0.3818,0.30907,0.053265,0.062819,0.0,0.0
473,365270.0,1.0,3.0,12.912,-3.2637,15.625,13.605,-3.4251,16.5,0.34074,0.3394,0.033453,0.038155,5.0,0.0
474,366374.0,1.0,3.0,-5.2373,12.049,-3.3367,-4.1681,14.338,-3.8029,0.2101,0.20677,0.031147,0.043292,17.0,0.0
475,366374.0,3.0,3.0,-4.1714,14.34,-3.7971,-4.9396,11.985,-4.1037,0.13049,0.11877,0.043354,0.057126,17.0,0.0
476,366374.0,5.0,3.0,-4.3802,13.884,-3.7104,-4.3829,13.885,-3.7095,0.0012066,0.00098391,0.040883,0.041038,17.0,1.0
477,366374.0,7.0,3.0,-5.1525,12.023,-3.2353,-3.8332,14.046,-3.5132,0.33946,0.33662,0.031047,0.04119,17.0,0.0
478,366374.0,9.0,3.0,-4.7641,12.619,-3.3171,-4.7079,12.647,-3.256,0.0043354,0.00090759,0.034033,0.037003,17.0,1.0
479,366686.0,1.0,3.0,1.0021,-13.32,-15.897,0.79534,-13.378,-16.5,0.4414,0.44074,0.038914,0.041445,9.0,0.0
480,369959.0,1.0,3.0,-13.03,-1.5101,-8.5367,-14.92,-1.7117,-7.9131,0.49851,0.49619,0.036047,0.043785,13.0,0.0
481,369959.0,3.0,3.0,-13.034,-1.5066,-8.5348,-14.945,-3.1494,-4.3922,0.31301,0.30903,0.036058,0.056675,13.0,0.0
482,369959.0,5.0,3.0,-14.944,-3.1499,-4.38,-13.587,-1.214,-3.5414,0.2576,0.25538,0.056736,0.067938,13.0,0.0
483,371453.0,1.0,3.0,-11.606,5.9333,13.663,-13.343,7.6248,12.224,0.39334,0.39135,0.037118,0.048519,15.0,0.0
484,374015.0,1.0,3.0,-8.0227,10.073,3.2002,-8.0689,11.591,2.8238,0.17488,0.17271,0.030423,0.038248,16.0,0.0
485,374015.0,3.0,3.0,-8.0704,11.593,2.8233,-8.5535,11.964,3.0256,0.16282,0.16202,0.038261,0.041546,16.0,0.0
486,374149.0,1.0,3.0,13.009,-3.3668,7.2782,13.162,-3.4918,7.2306,0.45109,0.45098,0.045111,0.045911,5.0,0.0
487,374149.0,3.0,3.0,13.168,-3.496,7.2278,14.331,-3.6377,6.0627,0.42382,0.42045,0.045943,0.052526,5.0,0.0
488,374149.0,5.0,3.0,14.339,-3.6347,6.0576,14.936,-1.7344,6.3366,0.3759,0.36589,0.052572,0.06078,5.0,0.0
489,374149.0,7.0,3.0,14.384,-3.491,6.0787,14.184,-3.2739,5.9196,0.010874,0.00095877,0.053193,0.061726,5.0,1.0
490,376819.0,1.0,3.0,-7.8102,-10.595,12.975,-7.8883,-11.283,12.698,0.077815,0.076278,0.036642,0.04165,11.0,0.0
491,376819.0,3.0,3.0,-7.8886,-11.284,12.698,-8.4725,-11.925,12.964,0.068693,0.066099,0.041656,0.04808,11.0,0.0
492,376819.0,5.0,3.0,-8.473,-11.926,12.966,-9.9523,-11.068,13.161,0.028573,0.0006889,0.048105,0.075172,11.0,0.0
493,376819.0,7.0,3.0,-8.8688,-11.526,13.249,-8.8878,-11.522,13.189,0.0039986,0.00098114,0.054858,0.057588,11.0,1.0
494,376819.0,9.0,3.0,-8.4804,-11.918,12.972,-8.482,-11.92,12.975,0.0013427,0.00064612,0.04823,0.048431,11.0,1.0
495,376819.0,11.0,3.0,-7.8886,-11.284,12.698,-7.8701,-11.236,12.553,0.0072711,0.0034854,0.041656,0.046081,11.0,0.0
496,377559.0,1.0,3.0,3.5627,13.089,7.1707,4.6463,14.507,7.7871,0.49122,0.47846,0.031498,0.03882,1.0,0.0
497,378424.0,1.0,3.0,-13.056,-1.4869,-11.364,-14.292,-1.245,-10.668,0.50013,0.49912,0.03063,0.036191,13.0,0.0
498,378424.0,3.0,3.0,-14.305,-1.2496,-10.668,-15.141,-2.254,-11.539,0.44677,0.44477,0.036256,0.04245,13.0,0.0
499,381122.0,1.0,3.0,6.0493,-12.921,-2.7701,4.4905,-14.476,-2.4829,0.26164,0.2588,0.038429,0.048301,8.0,0.0
500,381122.0,3.0,3.0,4.6885,-14.278,-2.5194,4.7121,-14.348,-2.5379,0.0039695,0.00098015,0.047047,0.049946,8.0,1.0
501,381456.0,1.0,3.0,0.2901,-12.864,3.6951,0.92883,-14.966,3.2149,0.42795,0.41847,0.034959,0.043902,9.0,0.0
502,386551.0,1.0,3.0,13.141,-1.4195,12.059,14.58,-1.385,11.701,0.48986,0.4858,0.028376,0.034129,5.0,0.0
503,388940.0,1.0,3.0,-3.9514,-12.326,-13.658,-5.3524,-14.404,-14.861,1.5751,1.5733,0.032019,0.041582,10.0,0.0
504,394076.0,1.0,3.0,-11.077,6.4781,10.44,-12.143,5.7818,11.058,0.41803,0.41689,0.039121,0.044771,15.0,0.0
505,394076.0,3.0,3.0,-11.52,5.9844,12.642,-11.073,7.6132,12.59,0.10441,0.10129,0.035787,0.045903,15.0,0.0
506,394088.0,1.0,3.0,-13.923,1.179,6.6353,-13.8,3.7155,5.2974,0.074795,0.065384,0.045216,0.065292,14.0,0.0
507,394088.0,3.0,3.0,-12.621,-2.5675,7.3839,-14.409,-3.6056,9.9659,0.69036,0.68666,0.0279,0.04009,13.0,0.0
508,394712.0,1.0,3.0,-13.472,-3.6491,3.6593,-13.636,-1.2032,1.4898,0.99658,0.99355,0.054286,0.065893,13.0,0.0
509,395886.0,1.0,3.0,1.2436,13.842,-5.549,0.37498,15.313,-5.2734,0.30083,0.2986,0.033901,0.041329,0.0,0.0
510,395886.0,3.0,3.0,0.36902,15.315,-5.2647,0.88061,13.185,-4.4804,0.24182,0.23913,0.041386,0.051956,0.0,0.0
511,395886.0,5.0,3.0,0.58467,14.417,-4.9341,0.56208,14.399,-4.9146,0.0036882,0.00097512,0.045841,0.047464,0.0,1.0
512,397821.0,1.0,3.0,-9.766,-9.7433,-15.975,-10.048,-10.419,-16.5,0.63342,0.63265,0.041211,0.04457,11.0,0.0
513,399853.0,1.0,3.0,-12.228,5.7801,15.327,-12.894,6.9676,16.5,1.1823,1.1802,0.030825,0.037113,15.0,0.0
514,399853.0,3.0,3.0,-12.949,7.0788,16.5,-13.354,7.6038,16.335,0.7299,0.72925,0.037595,0.040097,15.0,0.0
515,400384.0,1.0,3.0,-5.8322,-12.479,8.5913,-6.092,-13.285,8.7273,0.77905,0.77832,0.045382,0.048496,10.0,0.0
516,400384.0,3.0,3.0,-6.0902,-13.326,8.7062,-4.5246,-14.484,8.7108,0.53017,0.52812,0.048724,0.05618,10.0,0.0
517,401029.0,1.0,3.0,-4.6796,12.55,-16.5,-5.3469,14.406,-15.499,0.52981,0.52802,0.030012,0.038484,17.0,0.0
518,402529.0,1.0,3.0,-12.528,-5.8202,11.409,-13.181,-7.8703,11.511,0.25031,0.24702,0.037658,0.047351,12.0,0.0
519,403092.0,1.0,3.0,11.061,7.5882,-2.686,12.534,8.2783,-2.0718,0.23892,0.23649,0.035057,0.042981,3.0,0.0
520,403092.0,3.0,3.0,12.539,8.2769,-2.0715,13.103,6.1455,-2.2457,0.21085,0.20848,0.043013,0.053458,3.0,0.0
521,403092.0,5.0,3.0,13.072,6.2598,-2.2364,13.073,6.2567,-2.2297,0.0013884,0.00099225,0.052897,0.053291,3.0,1.0
522,403921.0,1.0,3.0,0.45517,-12.914,3.3202,-0.01409,-15.37,2.195,0.34389,0.34153,0.035613,0.04702,9.0,0.0
523,404283.0,1.0,3.0,0.42743,13.543,5.4744,0.85667,15.038,4.9979,0.92879,0.92682,0.058014,0.063816,0.0,0.0
524,404697.0,1.0,3.0,11.26,6.2088,5.0495,12.821,8.1638,5.6919,0.63605,0.63426,0.033356,0.042981,3.0,0.0
525,404697.0,3.0,3.0,12.194,7.3784,5.4338,12.806,7.2971,5.4331,0.018293,0.0009646,0.039114,0.053573,3.0,1.0
526,404697.0,5.0,3.0,12.449,7.2741,5.3964,12.453,7.2613,5.4061,0.0023303,0.00099355,0.042902,0.043555,3.0,1.0
527,404800.0,1.0,3.0,13.858,1.1787,-0.86146,12.616,2.4511,-0.82782,0.17969,0.17594,0.041597,0.050416,4.0,0.0
528,404800.0,3.0,3.0,12.616,2.4554,-0.82513,13.497,3.0116,-1.472,0.019046,0.00097822,0.050511,0.075729,4.0,0.0
529,404800.0,5.0,3.0,13.374,3.0929,-1.4738,13.378,3.1022,-1.473,0.001629,0.00095398,0.068824,0.069297,4.0,1.0
530,404800.0,7.0,3.0,12.756,2.5037,-0.87198,12.753,2.5061,-0.88109,0.0014107,0.00099868,0.052498,0.052971,4.0,1.0
531,404850.0,1.0,3.0,-4.2972,-14.406,9.3966,-5.8684,-12.529,13.062,0.30356,0.29671,0.036141,0.055018,10.0,0.0
532,405299.0,1.0,3.0,-13.407,-3.6245,-14.021,-15.155,-2.4121,-13.901,0.46452,0.46265,0.043778,0.052124,13.0,0.0
533,405453.0,1.0,3.0,-0.2772,-12.861,3.08,0.81295,-15.076,4.4195,0.30104,0.29788,0.033988,0.046044,9.0,0.0
534,405872.0,1.0,3.0,3.6984,12.659,-15.09,3.989,12.292,-15.09,0.36213,0.36169,0.034894,0.036821,1.0,0.0
535,405872.0,3.0,3.0,3.9903,12.29,-15.09,5.1129,12.013,-14.617,0.35612,0.35385,0.036829,0.041986,1.0,0.0
536,407304.0,1.0,3.0,-8.0301,10.063,6.7877,-10.209,10.252,7.8089,0.65124,0.64594,0.039357,0.04832,16.0,0.0
537,408351.0,1.0,3.0,-12.78,-3.0734,-14.328,-13.926,-2.3236,-16.5,0.72937,0.72649,0.037598,0.046999,13.0,0.0
538,410752.0,1.0,3.0,-12.56,8.271,-1.1865,-11.116,6.4073,-1.4941,0.11587,0.1107,0.040641,0.054631,15.0,0.0
539,410752.0,3.0,3.0,-12.391,8.085,-1.2332,-12.398,8.0754,-1.2223,0.0020287,0.0009987,0.042117,0.042858,15.0,1.0
540,413811.0,1.0,3.0,11.431,8.0522,9.2835,11.294,6.1714,10.87,0.05871,0.051385,0.050803,0.069967,3.0,0.0
541,413811.0,3.0,3.0,11.284,7.196,10.14,11.289,7.1915,10.138,0.0015031,0.00087635,0.060089,0.060403,3.0,1.0
542,413938.0,1.0,3.0,5.3874,-12.112,-5.8398,5.7124,-14.156,-5.5011,1.2939,1.2923,0.032065,0.039357,8.0,0.0
543,416376.0,1.0,3.0,-12.618,-2.52,-14.519,-14.419,-1.2959,-12.578,0.64046,0.63743,0.028774,0.039632,13.0,0.0
544,418096.0,1.0,3.0,-0.28299,-15.338,11.538,-0.54706,-12.954,7.9616,0.2164,0.20679,0.046092,0.066274,9.0,0.0
545,418096.0,3.0,3.0,-0.3222,-14.984,11.007,0.26966,-14.607,10.692,0.013554,0.00094701,0.049089,0.065176,9.0,1.0
546,418096.0,5.0,3.0,-0.24424,-14.979,10.975,-0.24296,-14.972,10.963,0.0021429,0.00099945,0.050345,0.050922,9.0,1.0
547,418736.0,1.0,3.0,-11.482,6.0104,9.5714,-12.677,8.2316,9.2384,0.99495,0.99144,0.046936,0.055957,15.0,0.0
548,418736.0,3.0,3.0,-11.481,6.0104,9.5714,-11.498,8.1013,9.1224,0.45135,0.44933,0.046936,0.055354,15.0,0.0
549,418736.0,5.0,3.0,-13.303,6.4019,7.1919,-12.136,8.3178,5.827,0.34904,0.34591,0.056778,0.067668,15.0,0.0
550,418736.0,7.0,3.0,-12.133,8.3176,5.8068,-11.913,5.8154,6.5587,0.081529,0.074519,0.067914,0.085413,15.0,0.0
551,418736.0,9.0,3.0,-12.042,7.1191,6.1836,-12.051,7.1177,6.1845,0.0016071,0.00091939,0.076232,0.076607,15.0,1.0
552,418736.0,11.0,3.0,-12.17,8.2617,5.867,-12.185,8.3197,5.9023,0.0097863,0.0088707,0.067349,0.068569,15.0,1.0
553,419763.0,1.0,3.0,5.1118,12.013,-7.9212,5.5106,14.317,-7.0357,1.0344,1.0324,0.034428,0.043266,1.0,0.0
554,419763.0,3.0,3.0,4.3298,12.079,-8.603,5.6934,14.174,-7.3676,0.6961,0.6934,0.032909,0.043174,1.0,0.0
555,419763.0,5.0,3.0,5.6311,14.229,-7.3252,5.2678,12.06,-4.8484,0.21618,0.21152,0.043666,0.059194,1.0,0.0
556,419763.0,7.0,3.0,4.3255,12.081,-8.6276,5.2927,14.429,-8.2346,1.1708,1.1689,0.032873,0.041871,1.0,0.0
557,422073.0,1.0,3.0,13.537,1.2274,12.051,14.626,1.4167,11.502,0.74264,0.74086,0.07001,0.074522,4.0,0.0
558,428296.0,1.0,3.0,11.328,6.137,-7.9963,11.691,5.8912,-8.2343,0.04576,0.043504,0.038446,0.042647,3.0,0.0
559,428296.0,3.0,3.0,11.615,5.9446,-8.1836,11.612,5.9499,-8.2144,0.0026567,0.00097975,0.041746,0.042988,3.0,1.0
560,428296.0,5.0,3.0,10.947,6.9246,-12.588,13.081,6.125,-11.896,0.68698,0.68502,0.028661,0.037443,3.0,0.0
561,428296.0,7.0,3.0,13.104,6.1468,-11.832,11.057,6.5191,-11.787,0.24429,0.24161,0.037818,0.047243,3.0,0.0
562,428296.0,9.0,3.0,11.053,6.5287,-11.794,13.418,7.4455,-12.463,0.11394,0.10678,0.047375,0.062748,3.0,0.0
563,428296.0,11.0,3.0,11.715,6.7435,-12.01,11.738,6.719,-12.06,0.0037335,0.00099431,0.051596,0.053816,3.0,1.0
564,428296.0,13.0,3.0,12.769,8.191,-12.48,11.025,6.5958,-11.209,0.62997,0.62794,0.036342,0.046354,3.0,0.0
565,428886.0,1.0,3.0,7.8169,-11.045,-14.225,10.146,-11.466,-13.629,0.3549,0.35235,0.036545,0.046627,7.0,0.0
566,430107.0,1.0,3.0,13.654,-3.6971,4.0099,13.847,-1.179,2.018,0.33743,0.33399,0.03341,0.04685,5.0,0.0
567,430592.0,1.0,3.0,-13.445,7.3521,-14.579,-12.614,5.8455,-15.213,0.099565,0.095322,0.07339,0.084581,15.0,0.0
568,430592.0,3.0,3.0,-12.649,5.9205,-15.182,-12.654,5.9142,-15.19,0.0015828,0.00099696,0.084034,0.084629,15.0,1.0
569,431169.0,1.0,3.0,12.883,3.2283,8.3322,13.657,1.1991,7.0993,0.32958,0.3272,0.049488,0.059979,4.0,0.0
570,433075.0,1.0,3.0,11.498,-5.9993,-15.48,12.014,-5.7954,-15.706,0.47654,0.47616,0.032825,0.035161,6.0,0.0
571,433075.0,3.0,3.0,12.025,-5.7938,-15.728,13.121,-7.9363,-16.248,0.23397,0.23092,0.035313,0.0466,6.0,0.0
572,433075.0,5.0,3.0,13.112,-7.9455,-16.251,11.572,-5.9524,-15.743,0.13924,0.13503,0.046684,0.060542,6.0,0.0
573,433075.0,7.0,3.0,12.054,-5.8514,-15.742,12.054,-5.8514,-15.742,0.001262,0.00095076,0.035617,0.035617,6.0,1.0
574,436598.0,1.0,3.0,11.694,-5.8898,7.8162,13.445,-7.3499,8.321,0.89979,0.89802,0.043385,0.051741,6.0,0.0
575,438165.0,1.0,3.0,-8.6293,11.444,16.5,-8.9952,12.069,15.849,0.70789,0.70713,0.043958,0.047536,16.0,0.0
576,438979.0,1.0,3.0,12.352,5.7879,-9.8185,13.281,7.7345,-8.8795,0.98385,0.9819,0.036601,0.04495,3.0,0.0
577,439127.0,1.0,3.0,4.0453,-12.245,-11.95,5.5326,-12.197,-9.8466,0.41698,0.41443,0.039669,0.049964,8.0,0.0
578,439457.0,1.0,3.0,-13.204,6.2579,11.674,-13.144,7.9113,11.212,0.14533,0.14353,0.036204,0.045335,15.0,0.0
579,440615.0,1.0,3.0,13.075,1.4709,5.0072,14.68,3.4395,2.3621,0.80671,0.8025,0.04608,0.059351,4.0,0.0
580,441437.0,1.0,3.0,-1.23,-13.784,-16.114,0.85598,-15.001,-16.5,0.41705,0.4147,0.033708,0.043481,9.0,0.0
581,441939.0,1.0,3.0,-11.13,7.7168,-0.33897,-13.281,7.7346,-0.68661,0.64278,0.6412,0.046667,0.054772,15.0,0.0
582,441939.0,3.0,3.0,-10.977,7.3484,-2.1078,-13.328,6.4459,-3.5946,0.64004,0.63802,0.048333,0.059221,15.0,0.0
583,442496.0,1.0,3.0,-4.0527,-12.24,15.427,-5.2493,-14.446,15.551,0.20779,0.20331,0.03619,0.048108,10.0,0.0
584,443679.0,1.0,3.0,3.5886,13.55,-10.865,4.6296,14.505,-11.408,0.22789,0.2259,0.050011,0.056999,1.0,0.0
585,443679.0,3.0,3.0,4.6322,14.505,-11.411,5.7807,12.416,-15.012,0.20163,0.18744,0.05702,0.077686,1.0,0.0
586,443679.0,5.0,3.0,5.7814,12.417,-15.018,4.0881,13.826,-16.5,0.15492,0.15106,0.077721,0.091534,1.0,0.0
587,443679.0,7.0,3.0,4.0834,13.829,-16.5,3.6545,12.751,-14.72,0.11633,0.10722,0.091571,0.10379,1.0,0.0
588,446281.0,1.0,3.0,0.20482,12.847,9.8819,-1.1782,14.574,8.548,1.2099,1.2007,0.032056,0.041081,0.0,0.0
589,449822.0,1.0,3.0,-5.0372,11.998,5.3493,-6.0904,13.323,6.101,0.58976,0.58806,0.042643,0.049618,17.0,0.0
590,449822.0,3.0,3.0,-6.0883,13.352,6.1105,-5.8483,13.998,5.766,0.35951,0.35831,0.049757,0.052932,17.0,0.0
591,449822.0,5.0,3.0,-5.845,14.003,5.7662,-4.2197,12.132,3.8655,0.26046,0.25621,0.052969,0.066876,17.0,0.0
592,449964.0,1.0,3.0,-0.23883,12.853,-1.3102,-0.84705,15.046,-0.83865,0.6203,0.61831,0.036011,0.044703,0.0,0.0
593,450360.0,1.0,3.0,-5.4112,-12.124,5.0801,-4.6374,-14.506,4.0286,1.141,1.1392,0.042363,0.05189,10.0,0.0
594,452668.0,1.0,3.0,14.703,1.4758,5.1404,12.675,2.0646,3.4318,0.21799,0.21471,0.046968,0.059671,4.0,0.0
595,452668.0,3.0,3.0,12.678,2.0569,3.4354,14.446,1.8468,3.5127,0.02865,0.0009514,0.059816,0.094169,4.0,0.0
596,452668.0,5.0,3.0,12.867,2.0377,3.2018,12.866,2.0731,3.1692,0.0030209,0.00098112,0.062976,0.064829,4.0,1.0
597,455773.0,1.0,3.0,8.5293,-11.953,10.955,7.7975,-10.904,10.817,0.30179,0.30056,0.054852,0.06037,7.0,0.0
598,455773.0,3.0,3.0,8.835,-9.5519,7.6886,10.033,-11.621,9.2354,0.69108,0.68871,0.045839,0.056335,7.0,0.0
599,455773.0,5.0,3.0,9.986,-11.54,9.1749,9.9944,-11.543,9.1686,0.0017028,0.00098768,0.055924,0.056418,7.0,1.0
600,457019.0,1.0,3.0,-4.3896,-13.006,-16.5,-5.8975,-12.574,-15.359,0.087565,0.081877,0.034812,0.047565,10.0,0.0
601,457019.0,3.0,3.0,-5.5593,-12.777,-15.759,-5.5567,-12.766,-15.758,0.0016373,0.00099575,0.04389,0.044461,10.0,1.0
602,457063.0,1.0,3.0,8.8618,-9.5473,-13.881,10.169,-11.425,-12.195,1.4101,1.4077,0.040807,0.050643,7.0,0.0
603,458131.0,1.0,3.0,5.9556,-13.823,15.544,3.7345,-13.905,16.089,0.98911,0.98675,0.051958,0.060077,8.0,0.0
604,458131.0,3.0,3.0,3.7901,-13.903,16.075,3.7922,-13.887,16.064,0.0022472,0.00098682,0.059874,0.060832,8.0,1.0
605,458131.0,5.0,3.0,5.9513,-13.832,15.569,3.5589,-13.123,16.482,0.71549,0.71269,0.052163,0.061912,8.0,0.0
606,458373.0,1.0,3.0,-10.948,-6.9158,15.431,-11.669,-8.1985,14.887,0.19039,0.18836,0.03267,0.040308,12.0,0.0
607,458373.0,3.0,3.0,-11.673,-8.2005,14.887,-12.389,-8.3074,14.85,0.16431,0.16337,0.040333,0.044032,12.0,0.0
608,458844.0,1.0,3.0,-0.87286,13.177,0.078696,0.77858,15.103,0.067957,0.58298,0.58082,0.032029,0.0416,0.0,0.0
609,459523.0,1.0,3.0,-12.324,-5.7851,13.835,-13.239,-7.7961,8.9612,1.0825,1.0773,0.035095,0.053941,12.0,0.0
